mHiggs mTop log10gamma lmin
1.248000e+02 1.744000e+02 -1.913992e+02 -2.666519e-02
1.248000e+02 1.746000e+02 -1.702834e+02 -2.801582e-02
1.248000e+02 1.748000e+02 -1.510929e+02 -2.936996e-02
1.248000e+02 1.750000e+02 -1.335767e+02 -3.072761e-02
1.248000e+02 1.752000e+02 -1.175251e+02 -3.208877e-02
1.248000e+02 1.754000e+02 -1.027623e+02 -3.345472e-02
1.248000e+02 1.756000e+02 -8.913918e+01 -3.482583e-02
1.248000e+02 1.758000e+02 -7.652904e+01 -3.620059e-02
1.248000e+02 1.760000e+02 -6.482315e+01 -3.757899e-02
1.248000e+02 1.762000e+02 -5.392783e+01 -3.896105e-02
1.248000e+02 1.764000e+02 -4.376188e+01 -4.034699e-02
1.248000e+02 1.766000e+02 -3.425460e+01 -4.173969e-02
1.248000e+02 1.768000e+02 -2.534411e+01 -4.313619e-02
1.248000e+02 1.770000e+02 -1.697612e+01 -4.453649e-02
1.248000e+02 1.772000e+02 -9.102561e+00 -4.594060e-02
1.248000e+02 1.774000e+02 -1.681023e+00 -4.734852e-02
1.248000e+02 1.776000e+02 5.325941e+00 -4.876340e-02
1.248000e+02 1.778000e+02 1.195238e+01 -5.018280e-02
1.248000e+02 1.780000e+02 1.822838e+01 -5.160617e-02
1.248000e+02 1.782000e+02 2.418093e+01 -5.303350e-02
1.248000e+02 1.784000e+02 2.983434e+01 -5.446482e-02
1.248000e+02 1.786000e+02 3.521056e+01 -5.590292e-02
1.248000e+02 1.788000e+02 4.032942e+01 -5.734642e-02
1.248000e+02 1.790000e+02 4.520895e+01 -5.879405e-02
1.248000e+02 1.792000e+02 4.986549e+01 -6.024583e-02
1.248000e+02 1.794000e+02 5.431397e+01 -6.170178e-02
1.248000e+02 1.796000e+02 5.856800e+01 -6.316413e-02
1.248000e+02 1.798000e+02 6.264003e+01 -6.463295e-02
1.248000e+02 1.800000e+02 6.654147e+01 -6.610610e-02
1.250000e+02 1.700000e+02 -inf 2.769032e-03
1.250000e+02 1.702000e+02 -inf 1.491218e-03
1.250000e+02 1.704000e+02 -inf 2.102244e-04
1.250000e+02 1.706000e+02 -inf -1.073942e-03
1.250000e+02 1.708000e+02 -5.588297e+03 -2.361275e-03
1.250000e+02 1.710000e+02 -3.278933e+03 -3.651768e-03
1.250000e+02 1.712000e+02 -2.274365e+03 -4.945416e-03
1.250000e+02 1.714000e+02 -1.713616e+03 -6.242213e-03
1.250000e+02 1.716000e+02 -1.356115e+03 -7.542534e-03
1.250000e+02 1.718000e+02 -1.108444e+03 -8.846656e-03
1.250000e+02 1.720000e+02 -9.267706e+02 -1.015404e-02
1.250000e+02 1.722000e+02 -7.878442e+02 -1.146468e-02
1.250000e+02 1.724000e+02 -6.781833e+02 -1.277858e-02
1.250000e+02 1.726000e+02 -5.894292e+02 -1.409573e-02
1.250000e+02 1.728000e+02 -5.161305e+02 -1.541613e-02
1.250000e+02 1.730000e+02 -4.545772e+02 -1.673978e-02
1.250000e+02 1.732000e+02 -4.021588e+02 -1.806667e-02
1.250000e+02 1.734000e+02 -3.569841e+02 -1.939866e-02
1.250000e+02 1.736000e+02 -3.176510e+02 -2.073404e-02
1.250000e+02 1.738000e+02 -2.830957e+02 -2.207279e-02
1.250000e+02 1.740000e+02 -2.524990e+02 -2.341491e-02
1.250000e+02 1.742000e+02 -2.252185e+02 -2.476039e-02
1.250000e+02 1.744000e+02 -2.007435e+02 -2.610925e-02
1.250000e+02 1.746000e+02 -1.786634e+02 -2.746321e-02
1.250000e+02 1.748000e+02 -1.586429e+02 -2.882137e-02
1.250000e+02 1.750000e+02 -1.404076e+02 -3.018302e-02
1.250000e+02 1.752000e+02 -1.237292e+02 -3.154819e-02
1.250000e+02 1.754000e+02 -1.084168e+02 -3.291685e-02
1.250000e+02 1.756000e+02 -9.430962e+01 -3.428933e-02
1.250000e+02 1.758000e+02 -8.127095e+01 -3.566800e-02
1.250000e+02 1.760000e+02 -6.918409e+01 -3.705031e-02
1.250000e+02 1.762000e+02 -5.794871e+01 -3.843626e-02
1.250000e+02 1.764000e+02 -4.747807e+01 -3.982587e-02
1.250000e+02 1.766000e+02 -3.769684e+01 -4.121913e-02
1.250000e+02 1.768000e+02 -2.853930e+01 -4.261881e-02
1.250000e+02 1.770000e+02 -1.994768e+01 -4.402290e-02
1.250000e+02 1.772000e+02 -1.187125e+01 -4.543080e-02
1.250000e+02 1.774000e+02 -4.265130e+00 -4.684251e-02
1.250000e+02 1.776000e+02 2.910265e+00 -4.825803e-02
1.250000e+02 1.778000e+02 9.690626e+00 -4.967986e-02
1.250000e+02 1.780000e+02 1.610770e+01 -5.110692e-02
1.250000e+02 1.782000e+02 2.218980e+01 -5.253795e-02
1.250000e+02 1.784000e+02 2.796243e+01 -5.397295e-02
1.250000e+02 1.786000e+02 3.344856e+01 -5.541194e-02
1.250000e+02 1.788000e+02 3.866895e+01 -5.685717e-02
1.250000e+02 1.790000e+02 4.364241e+01 -5.830842e-02
1.250000e+02 1.792000e+02 4.838603e+01 -5.976380e-02
1.250000e+02 1.794000e+02 5.291533e+01 -6.122333e-02
1.250000e+02 1.796000e+02 5.724450e+01 -6.268702e-02
1.250000e+02 1.798000e+02 6.138648e+01 -6.415671e-02
1.250000e+02 1.800000e+02 6.535314e+01 -6.563336e-02
1.252000e+02 1.700000e+02 -inf 3.414825e-03
1.252000e+02 1.702000e+02 -inf 2.132532e-03
1.252000e+02 1.704000e+02 -inf 8.470687e-04
1.252000e+02 1.706000e+02 -inf -4.415592e-04
1.252000e+02 1.708000e+02 -7.964629e+03 -1.733345e-03
1.252000e+02 1.710000e+02 -4.124684e+03 -3.028282e-03
1.252000e+02 1.712000e+02 -2.677198e+03 -4.326364e-03
1.252000e+02 1.714000e+02 -1.947173e+03 -5.627586e-03
1.252000e+02 1.716000e+02 -1.507762e+03 -6.931944e-03
1.252000e+02 1.718000e+02 -1.214432e+03 -8.239432e-03
1.252000e+02 1.720000e+02 -1.004773e+03 -9.550045e-03
1.252000e+02 1.722000e+02 -8.474984e+02 -1.086486e-02
1.252000e+02 1.724000e+02 -7.251706e+02 -1.218306e-02
1.252000e+02 1.726000e+02 -6.273204e+02 -1.350450e-02
1.252000e+02 1.728000e+02 -5.472751e+02 -1.482918e-02
1.252000e+02 1.730000e+02 -4.805850e+02 -1.615710e-02
1.252000e+02 1.732000e+02 -4.241689e+02 -1.748826e-02
1.252000e+02 1.734000e+02 -3.758250e+02 -1.882265e-02
1.252000e+02 1.736000e+02 -3.339386e+02 -2.016085e-02
1.252000e+02 1.738000e+02 -2.972975e+02 -2.150376e-02
1.252000e+02 1.740000e+02 -2.649761e+02 -2.285004e-02
1.252000e+02 1.742000e+02 -2.362541e+02 -2.419966e-02
1.252000e+02 1.744000e+02 -2.105628e+02 -2.555266e-02
1.252000e+02 1.746000e+02 -1.874471e+02 -2.690901e-02
1.252000e+02 1.748000e+02 -1.665393e+02 -2.826937e-02
1.252000e+02 1.750000e+02 -1.475372e+02 -2.963507e-02
1.252000e+02 1.752000e+02 -1.301923e+02 -3.100426e-02
1.252000e+02 1.754000e+02 -1.142974e+02 -3.237695e-02
1.252000e+02 1.756000e+02 -9.967821e+01 -3.375314e-02
1.252000e+02 1.758000e+02 -8.618737e+01 -3.513283e-02
1.252000e+02 1.760000e+02 -7.369937e+01 -3.651843e-02
1.252000e+02 1.762000e+02 -6.210662e+01 -3.790831e-02
1.252000e+02 1.764000e+02 -5.131639e+01 -3.930182e-02
1.252000e+02 1.766000e+02 -4.124830e+01 -4.069899e-02
1.252000e+02 1.768000e+02 -3.183236e+01 -4.209981e-02
1.252000e+02 1.770000e+02 -2.300739e+01 -4.350629e-02
1.252000e+02 1.772000e+02 -1.471949e+01 -4.491801e-02
1.252000e+02 1.774000e+02 -6.921211e+00 -4.633352e-02
1.252000e+02 1.776000e+02 4.294747e-01 -4.775284e-02
1.252000e+02 1.778000e+02 7.369541e+00 -4.917598e-02
1.252000e+02 1.780000e+02 1.393296e+01 -5.060480e-02
1.252000e+02 1.782000e+02 2.014931e+01 -5.203955e-02
1.252000e+02 1.784000e+02 2.604535e+01 -5.347826e-02
1.252000e+02 1.786000e+02 3.164517e+01 -5.492095e-02
1.252000e+02 1.788000e+02 3.697047e+01 -5.636762e-02
1.252000e+02 1.790000e+02 4.204092e+01 -5.782004e-02
1.252000e+02 1.792000e+02 4.687436e+01 -5.927905e-02
1.252000e+02 1.794000e+02 5.148697e+01 -6.074219e-02
1.252000e+02 1.796000e+02 5.589353e+01 -6.220949e-02
1.252000e+02 1.798000e+02 6.010751e+01 -6.368096e-02
1.252000e+02 1.800000e+02 6.414126e+01 -6.515803e-02
1.254000e+02 1.700000e+02 -inf 4.065025e-03
1.254000e+02 1.702000e+02 -inf 2.778213e-03
1.254000e+02 1.704000e+02 -inf 1.488239e-03
1.254000e+02 1.706000e+02 -inf 1.951098e-04
1.254000e+02 1.708000e+02 -inf -1.101168e-03
1.254000e+02 1.710000e+02 -5.512102e+03 -2.400588e-03
1.254000e+02 1.712000e+02 -3.237114e+03 -3.703144e-03
1.254000e+02 1.714000e+02 -2.246106e+03 -5.008831e-03
1.254000e+02 1.716000e+02 -1.692468e+03 -6.317642e-03
1.254000e+02 1.718000e+02 -1.339303e+03 -7.629574e-03
1.254000e+02 1.720000e+02 -1.094540e+03 -8.944622e-03
1.254000e+02 1.722000e+02 -9.149401e+02 -1.026278e-02
1.254000e+02 1.724000e+02 -7.775656e+02 -1.158405e-02
1.254000e+02 1.726000e+02 -6.691081e+02 -1.290940e-02
1.254000e+02 1.728000e+02 -5.813131e+02 -1.423840e-02
1.254000e+02 1.730000e+02 -5.087965e+02 -1.557063e-02
1.254000e+02 1.732000e+02 -4.478928e+02 -1.690608e-02
1.254000e+02 1.734000e+02 -3.960222e+02 -1.824476e-02
1.254000e+02 1.736000e+02 -3.513163e+02 -1.958666e-02
1.254000e+02 1.738000e+02 -3.123872e+02 -2.093179e-02
1.254000e+02 1.740000e+02 -2.781851e+02 -2.228157e-02
1.254000e+02 1.742000e+02 -2.478992e+02 -2.363538e-02
1.254000e+02 1.744000e+02 -2.208943e+02 -2.499254e-02
1.254000e+02 1.746000e+02 -1.966654e+02 -2.635305e-02
1.254000e+02 1.748000e+02 -1.748064e+02 -2.771691e-02
1.254000e+02 1.750000e+02 -1.549855e+02 -2.908412e-02
1.254000e+02 1.752000e+02 -1.369312e+02 -3.045698e-02
1.254000e+02 1.754000e+02 -1.204179e+02 -3.183372e-02
1.254000e+02 1.756000e+02 -1.052566e+02 -3.321395e-02
1.254000e+02 1.758000e+02 -9.128812e+01 -3.459767e-02
1.254000e+02 1.760000e+02 -7.837733e+01 -3.598489e-02
1.254000e+02 1.762000e+02 -6.640871e+01 -3.737716e-02
1.254000e+02 1.764000e+02 -5.528295e+01 -3.877462e-02
1.254000e+02 1.766000e+02 -4.491425e+01 -4.017572e-02
1.254000e+02 1.768000e+02 -3.522802e+01 -4.158046e-02
1.254000e+02 1.770000e+02 -2.615925e+01 -4.298885e-02
1.254000e+02 1.772000e+02 -1.765074e+01 -4.440218e-02
1.254000e+02 1.774000e+02 -9.652295e+00 -4.582154e-02
1.254000e+02 1.776000e+02 -2.119478e+00 -4.724469e-02
1.254000e+02 1.778000e+02 4.986821e+00 -4.867164e-02
1.254000e+02 1.780000e+02 1.170205e+01 -5.010241e-02
1.254000e+02 1.782000e+02 1.805760e+01 -5.153827e-02
1.254000e+02 1.784000e+02 2.408146e+01 -5.298072e-02
1.254000e+02 1.786000e+02 2.979890e+01 -5.442713e-02
1.254000e+02 1.788000e+02 3.523266e+01 -5.587752e-02
1.254000e+02 1.790000e+02 4.040329e+01 -5.733190e-02
1.254000e+02 1.792000e+02 4.532941e+01 -5.879157e-02
1.254000e+02 1.794000e+02 5.002793e+01 -6.025835e-02
1.254000e+02 1.796000e+02 5.451423e+01 -6.172929e-02
1.254000e+02 1.798000e+02 5.880235e+01 -6.320437e-02
1.254000e+02 1.800000e+02 6.290512e+01 -6.468364e-02
1.256000e+02 1.700000e+02 -inf 4.719675e-03
1.256000e+02 1.702000e+02 -inf 3.428296e-03
1.256000e+02 1.704000e+02 -inf 2.133779e-03
1.256000e+02 1.706000e+02 -inf 8.361080e-04
1.256000e+02 1.708000e+02 -inf -4.647025e-04
1.256000e+02 1.710000e+02 -7.764321e+03 -1.768646e-03
1.256000e+02 1.712000e+02 -4.067565e+03 -3.075715e-03
1.256000e+02 1.714000e+02 -2.642212e+03 -4.385905e-03
1.256000e+02 1.716000e+02 -1.922335e+03 -5.699211e-03
1.256000e+02 1.718000e+02 -1.488634e+03 -7.015626e-03
1.256000e+02 1.720000e+02 -1.198941e+03 -8.335146e-03
1.256000e+02 1.722000e+02 -9.918003e+02 -9.657767e-03
1.256000e+02 1.724000e+02 -8.363572e+02 -1.098348e-02
1.256000e+02 1.726000e+02 -7.154258e+02 -1.231229e-02
1.256000e+02 1.728000e+02 -6.186685e+02 -1.364420e-02
1.256000e+02 1.730000e+02 -5.395042e+02 -1.498033e-02
1.256000e+02 1.732000e+02 -4.735383e+02 -1.632012e-02
1.256000e+02 1.734000e+02 -4.177271e+02 -1.766312e-02
1.256000e+02 1.736000e+02 -3.698965e+02 -1.900933e-02
1.256000e+02 1.738000e+02 -3.284508e+02 -2.035876e-02
1.256000e+02 1.740000e+02 -2.921921e+02 -2.171139e-02
1.256000e+02 1.742000e+02 -2.602056e+02 -2.306751e-02
1.256000e+02 1.744000e+02 -2.317793e+02 -2.442887e-02
1.256000e+02 1.746000e+02 -2.063508e+02 -2.579357e-02
1.256000e+02 1.748000e+02 -1.834704e+02 -2.716161e-02
1.256000e+02 1.750000e+02 -1.627744e+02 -2.853299e-02
1.256000e+02 1.752000e+02 -1.439638e+02 -2.990772e-02
1.256000e+02 1.754000e+02 -1.267932e+02 -3.128712e-02
1.256000e+02 1.756000e+02 -1.110572e+02 -3.267142e-02
1.256000e+02 1.758000e+02 -9.658374e+01 -3.405921e-02
1.256000e+02 1.760000e+02 -8.322690e+01 -3.545048e-02
1.256000e+02 1.762000e+02 -7.086258e+01 -3.684524e-02
1.256000e+02 1.764000e+02 -5.938429e+01 -3.824422e-02
1.256000e+02 1.766000e+02 -4.870030e+01 -3.964929e-02
1.256000e+02 1.768000e+02 -3.873109e+01 -4.105798e-02
1.256000e+02 1.770000e+02 -2.940746e+01 -4.247032e-02
1.256000e+02 1.772000e+02 -2.066869e+01 -4.388630e-02
1.256000e+02 1.774000e+02 -1.246161e+01 -4.530653e-02
1.256000e+02 1.776000e+02 -4.739230e+00 -4.673353e-02
1.256000e+02 1.778000e+02 2.539856e+00 -4.816433e-02
1.256000e+02 1.780000e+02 9.412799e+00 -4.959894e-02
1.256000e+02 1.782000e+02 1.591272e+01 -5.103735e-02
1.256000e+02 1.784000e+02 2.206903e+01 -5.248031e-02
1.256000e+02 1.786000e+02 2.790822e+01 -5.393048e-02
1.256000e+02 1.788000e+02 3.345414e+01 -5.538462e-02
1.256000e+02 1.790000e+02 3.872827e+01 -5.684273e-02
1.256000e+02 1.792000e+02 4.375008e+01 -5.830483e-02
1.256000e+02 1.794000e+02 4.853722e+01 -5.977179e-02
1.256000e+02 1.796000e+02 5.310571e+01 -6.124638e-02
1.256000e+02 1.798000e+02 5.747018e+01 -6.272512e-02
1.256000e+02 1.800000e+02 6.164398e+01 -6.420802e-02
1.258000e+02 1.700000e+02 -inf 5.377060e-03
1.258000e+02 1.702000e+02 -inf 4.080936e-03
1.258000e+02 1.704000e+02 -inf 2.781799e-03
1.258000e+02 1.706000e+02 -inf 1.479655e-03
1.258000e+02 1.708000e+02 -inf 1.745122e-04
1.258000e+02 1.710000e+02 -inf -1.133622e-03
1.258000e+02 1.712000e+02 -5.426031e+03 -2.444742e-03
1.258000e+02 1.714000e+02 -3.191911e+03 -3.758840e-03
1.258000e+02 1.716000e+02 -2.216163e+03 -5.076608e-03
1.258000e+02 1.718000e+02 -1.670337e+03 -6.397545e-03
1.258000e+02 1.720000e+02 -1.321856e+03 -7.721578e-03
1.258000e+02 1.722000e+02 -1.080196e+03 -9.048700e-03
1.258000e+02 1.724000e+02 -9.027921e+02 -1.037891e-02
1.258000e+02 1.726000e+02 -7.670519e+02 -1.171220e-02
1.258000e+02 1.728000e+02 -6.598504e+02 -1.304857e-02
1.258000e+02 1.730000e+02 -5.730546e+02 -1.438801e-02
1.258000e+02 1.732000e+02 -5.013483e+02 -1.573053e-02
1.258000e+02 1.734000e+02 -4.411160e+02 -1.707768e-02
1.258000e+02 1.736000e+02 -3.898102e+02 -1.842825e-02
1.258000e+02 1.738000e+02 -3.455858e+02 -1.978201e-02
1.258000e+02 1.740000e+02 -3.070720e+02 -2.113897e-02
1.258000e+02 1.742000e+02 -2.732314e+02 -2.249913e-02
1.258000e+02 1.744000e+02 -2.432633e+02 -2.386249e-02
1.258000e+02 1.746000e+02 -2.165398e+02 -2.523054e-02
1.258000e+02 1.748000e+02 -1.925618e+02 -2.660279e-02
1.258000e+02 1.750000e+02 -1.709278e+02 -2.797838e-02
1.258000e+02 1.752000e+02 -1.513099e+02 -2.935731e-02
1.258000e+02 1.754000e+02 -1.334396e+02 -3.073956e-02
1.258000e+02 1.756000e+02 -1.170938e+02 -3.212553e-02
1.258000e+02 1.758000e+02 -1.020856e+02 -3.351742e-02
1.258000e+02 1.760000e+02 -8.825775e+01 -3.491278e-02
1.258000e+02 1.762000e+02 -7.547642e+01 -3.631161e-02
1.258000e+02 1.764000e+02 -6.362740e+01 -3.771393e-02
1.258000e+02 1.766000e+02 -5.261247e+01 -3.911975e-02
1.258000e+02 1.768000e+02 -4.234675e+01 -4.053235e-02
1.258000e+02 1.770000e+02 -3.275646e+01 -4.194866e-02
1.258000e+02 1.772000e+02 -2.377726e+01 -4.336860e-02
1.258000e+02 1.774000e+02 -1.535257e+01 -4.479218e-02
1.258000e+02 1.776000e+02 -7.432740e+00 -4.621942e-02
1.258000e+02 1.778000e+02 2.620782e-02 -4.765404e-02
1.258000e+02 1.780000e+02 7.062870e+00 -4.909251e-02
1.258000e+02 1.782000e+02 1.371260e+01 -5.053478e-02
1.258000e+02 1.784000e+02 2.000623e+01 -5.198086e-02
1.258000e+02 1.786000e+02 2.597152e+01 -5.343096e-02
1.258000e+02 1.788000e+02 3.163346e+01 -5.488887e-02
1.258000e+02 1.790000e+02 3.701459e+01 -5.635074e-02
1.258000e+02 1.792000e+02 4.213521e+01 -5.781660e-02
1.258000e+02 1.794000e+02 4.701377e+01 -5.928644e-02
1.258000e+02 1.796000e+02 5.166702e+01 -6.076075e-02
1.258000e+02 1.798000e+02 5.611016e+01 -6.224316e-02
1.258000e+02 1.800000e+02 6.035708e+01 -6.372973e-02
1.260000e+02 1.700000e+02 -inf 6.038980e-03
1.260000e+02 1.702000e+02 -inf 4.738124e-03
1.260000e+02 1.704000e+02 -inf 3.434265e-03
1.260000e+02 1.706000e+02 -inf 2.127410e-03
1.260000e+02 1.708000e+02 -inf 8.175669e-04
1.260000e+02 1.710000e+02 -inf -4.952570e-04
1.260000e+02 1.712000e+02 -7.543419e+03 -1.811055e-03
1.260000e+02 1.714000e+02 -4.005167e+03 -3.129820e-03
1.260000e+02 1.716000e+02 -2.604962e+03 -4.451547e-03
1.260000e+02 1.718000e+02 -1.896248e+03 -5.776229e-03
1.260000e+02 1.720000e+02 -1.468736e+03 -7.103877e-03
1.260000e+02 1.722000e+02 -1.182940e+03 -8.435541e-03
1.260000e+02 1.724000e+02 -9.784640e+02 -9.770279e-03
1.260000e+02 1.726000e+02 -8.249507e+02 -1.110809e-02
1.260000e+02 1.728000e+02 -7.054785e+02 -1.244896e-02
1.260000e+02 1.730000e+02 -6.098603e+02 -1.379290e-02
1.260000e+02 1.732000e+02 -5.316099e+02 -1.513990e-02
1.260000e+02 1.734000e+02 -4.663924e+02 -1.648996e-02
1.260000e+02 1.736000e+02 -4.112054e+02 -1.784337e-02
1.260000e+02 1.738000e+02 -3.639020e+02 -1.920151e-02
1.260000e+02 1.740000e+02 -3.229086e+02 -2.056283e-02
1.260000e+02 1.742000e+02 -2.870415e+02 -2.192735e-02
1.260000e+02 1.744000e+02 -2.553974e+02 -2.329504e-02
1.260000e+02 1.746000e+02 -2.272728e+02 -2.466593e-02
1.260000e+02 1.748000e+02 -2.021123e+02 -2.604043e-02
1.260000e+02 1.750000e+02 -1.794719e+02 -2.742025e-02
1.260000e+02 1.752000e+02 -1.589907e+02 -2.880340e-02
1.260000e+02 1.754000e+02 -1.403748e+02 -3.018988e-02
1.260000e+02 1.756000e+02 -1.233808e+02 -3.157968e-02
1.260000e+02 1.758000e+02 -1.078061e+02 -3.297281e-02
1.260000e+02 1.760000e+02 -9.348018e+01 -3.437174e-02
1.260000e+02 1.762000e+02 -8.025900e+01 -3.577469e-02
1.260000e+02 1.764000e+02 -6.801976e+01 -3.718111e-02
1.260000e+02 1.766000e+02 -5.665716e+01 -3.859100e-02
1.260000e+02 1.768000e+02 -4.608051e+01 -4.000438e-02
1.260000e+02 1.770000e+02 -3.621112e+01 -4.142385e-02
1.260000e+02 1.772000e+02 -2.698056e+01 -4.284778e-02
1.260000e+02 1.774000e+02 -1.832879e+01 -4.427535e-02
1.260000e+02 1.776000e+02 -1.020317e+01 -4.570656e-02
1.260000e+02 1.778000e+02 -2.557247e+00 -4.714141e-02
1.260000e+02 1.780000e+02 4.649889e+00 -4.858309e-02
1.260000e+02 1.782000e+02 1.145512e+01 -5.002924e-02
1.260000e+02 1.784000e+02 1.789114e+01 -5.147920e-02
1.260000e+02 1.786000e+02 2.398708e+01 -5.293296e-02
1.260000e+02 1.788000e+02 2.976912e+01 -5.439055e-02
1.260000e+02 1.790000e+02 3.526086e+01 -5.585592e-02
1.260000e+02 1.792000e+02 4.048359e+01 -5.732556e-02
1.260000e+02 1.794000e+02 4.545653e+01 -5.879917e-02
1.260000e+02 1.796000e+02 5.019717e+01 -6.027678e-02
1.260000e+02 1.798000e+02 5.472139e+01 -6.175849e-02
1.260000e+02 1.800000e+02 5.904363e+01 -6.324874e-02
1.262000e+02 1.700000e+02 -inf 6.705538e-03
1.262000e+02 1.702000e+02 -inf 5.399907e-03
1.262000e+02 1.704000e+02 -inf 4.091282e-03
1.262000e+02 1.706000e+02 -inf 2.779673e-03
1.262000e+02 1.708000e+02 -inf 1.465086e-03
1.262000e+02 1.710000e+02 -inf 1.475298e-04
1.262000e+02 1.712000e+02 -inf -1.172989e-03
1.262000e+02 1.714000e+02 -5.330807e+03 -2.496463e-03
1.262000e+02 1.716000e+02 -3.143455e+03 -3.822887e-03
1.262000e+02 1.718000e+02 -2.184639e+03 -5.152255e-03
1.262000e+02 1.720000e+02 -1.647283e+03 -6.484561e-03
1.262000e+02 1.722000e+02 -1.303827e+03 -7.819801e-03
1.262000e+02 1.724000e+02 -1.065440e+03 -9.157969e-03
1.262000e+02 1.726000e+02 -8.903460e+02 -1.049992e-02
1.262000e+02 1.728000e+02 -7.563135e+02 -1.184534e-02
1.262000e+02 1.730000e+02 -6.504217e+02 -1.319382e-02
1.262000e+02 1.732000e+02 -5.646617e+02 -1.454534e-02
1.262000e+02 1.734000e+02 -4.937935e+02 -1.589991e-02
1.262000e+02 1.736000e+02 -4.342534e+02 -1.725752e-02
1.262000e+02 1.738000e+02 -3.835281e+02 -1.861817e-02
1.262000e+02 1.740000e+02 -3.397978e+02 -1.998294e-02
1.262000e+02 1.742000e+02 -3.017090e+02 -2.135184e-02
1.262000e+02 1.744000e+02 -2.682382e+02 -2.272392e-02
1.262000e+02 1.746000e+02 -2.385944e+02 -2.409916e-02
1.262000e+02 1.748000e+02 -2.121576e+02 -2.547759e-02
1.262000e+02 1.750000e+02 -1.884350e+02 -2.685919e-02
1.262000e+02 1.752000e+02 -1.670298e+02 -2.824599e-02
1.262000e+02 1.754000e+02 -1.476180e+02 -2.963671e-02
1.262000e+02 1.756000e+02 -1.299344e+02 -3.103075e-02
1.262000e+02 1.758000e+02 -1.137584e+02 -3.242810e-02
1.262000e+02 1.760000e+02 -9.890537e+01 -3.382878e-02
1.262000e+02 1.762000e+02 -8.521978e+01 -3.523444e-02
1.262000e+02 1.764000e+02 -7.256937e+01 -3.664498e-02
1.262000e+02 1.766000e+02 -6.084124e+01 -3.805900e-02
1.262000e+02 1.768000e+02 -4.993825e+01 -3.947648e-02
1.262000e+02 1.770000e+02 -3.977648e+01 -4.089744e-02
1.262000e+02 1.772000e+02 -3.028295e+01 -4.232382e-02
1.262000e+02 1.774000e+02 -2.139408e+01 -4.375540e-02
1.262000e+02 1.776000e+02 -1.305387e+01 -4.519061e-02
1.262000e+02 1.778000e+02 -5.213221e+00 -4.662945e-02
1.262000e+02 1.780000e+02 2.171144e+00 -4.807193e-02
1.262000e+02 1.782000e+02 9.137983e+00 -4.952073e-02
1.262000e+02 1.784000e+02 1.572176e+01 -5.097458e-02
1.262000e+02 1.786000e+02 2.195312e+01 -5.243224e-02
1.262000e+02 1.788000e+02 2.785952e+01 -5.389370e-02
1.262000e+02 1.790000e+02 3.346570e+01 -5.535899e-02
1.262000e+02 1.792000e+02 3.879395e+01 -5.683169e-02
1.262000e+02 1.794000e+02 4.386435e+01 -5.830910e-02
1.262000e+02 1.796000e+02 4.869517e+01 -5.979049e-02
1.262000e+02 1.798000e+02 5.330297e+01 -6.127588e-02
1.262000e+02 1.800000e+02 5.770280e+01 -6.276528e-02
1.264000e+02 1.700000e+02 -inf 7.376783e-03
1.264000e+02 1.702000e+02 -inf 6.066331e-03
1.264000e+02 1.704000e+02 -inf 4.752897e-03
1.264000e+02 1.706000e+02 -inf 3.436489e-03
1.264000e+02 1.708000e+02 -inf 2.117116e-03
1.264000e+02 1.710000e+02 -inf 7.947837e-04
1.264000e+02 1.712000e+02 -inf -5.304991e-04
1.264000e+02 1.714000e+02 -7.305649e+03 -1.858726e-03
1.264000e+02 1.716000e+02 -3.937879e+03 -3.189890e-03
1.264000e+02 1.718000e+02 -2.565599e+03 -4.523986e-03
1.264000e+02 1.720000e+02 -1.869011e+03 -5.861007e-03
1.264000e+02 1.722000e+02 -1.448128e+03 -7.200949e-03
1.264000e+02 1.724000e+02 -1.166474e+03 -8.543806e-03
1.264000e+02 1.726000e+02 -9.647904e+02 -9.889575e-03
1.264000e+02 1.728000e+02 -8.133006e+02 -1.123825e-02
1.264000e+02 1.730000e+02 -6.953431e+02 -1.259072e-02
1.264000e+02 1.732000e+02 -6.009064e+02 -1.394680e-02
1.264000e+02 1.734000e+02 -5.236005e+02 -1.530592e-02
1.264000e+02 1.736000e+02 -4.591544e+02 -1.666807e-02
1.264000e+02 1.738000e+02 -4.046088e+02 -1.803324e-02
1.264000e+02 1.740000e+02 -3.578470e+02 -1.940145e-02
1.264000e+02 1.742000e+02 -3.173165e+02 -2.077269e-02
1.264000e+02 1.744000e+02 -2.818494e+02 -2.214907e-02
1.264000e+02 1.746000e+02 -2.505546e+02 -2.352872e-02
1.264000e+02 1.748000e+02 -2.227375e+02 -2.491154e-02
1.264000e+02 1.750000e+02 -1.978497e+02 -2.629752e-02
1.264000e+02 1.752000e+02 -1.754527e+02 -2.768666e-02
1.264000e+02 1.754000e+02 -1.551902e+02 -2.908003e-02
1.264000e+02 1.756000e+02 -1.367717e+02 -3.047835e-02
1.264000e+02 1.758000e+02 -1.199569e+02 -3.187996e-02
1.264000e+02 1.760000e+02 -1.045454e+02 -3.328489e-02
1.264000e+02 1.762000e+02 -9.036885e+01 -3.469312e-02
1.264000e+02 1.764000e+02 -7.728486e+01 -3.610554e-02
1.264000e+02 1.766000e+02 -6.517200e+01 -3.752370e-02
1.264000e+02 1.768000e+02 -5.392627e+01 -3.894533e-02
