mHiggs mTop log10gamma lmin
1.248000e+02 1.752000e+02 -2.028690e+02 -2.598721e-02
1.248000e+02 1.754000e+02 -1.808882e+02 -2.732440e-02
1.248000e+02 1.756000e+02 -1.609405e+02 -2.866513e-02
1.248000e+02 1.758000e+02 -1.427561e+02 -3.000938e-02
1.248000e+02 1.760000e+02 -1.261119e+02 -3.135716e-02
1.248000e+02 1.762000e+02 -1.108204e+02 -3.270847e-02
1.248000e+02 1.764000e+02 -9.672364e+01 -3.406441e-02
1.248000e+02 1.766000e+02 -8.368695e+01 -3.542572e-02
1.248000e+02 1.768000e+02 -7.159540e+01 -3.679070e-02
1.248000e+02 1.770000e+02 -6.035000e+01 -3.815934e-02
1.248000e+02 1.772000e+02 -4.986513e+01 -3.953167e-02
1.248000e+02 1.774000e+02 -4.006633e+01 -4.090766e-02
1.248000e+02 1.776000e+02 -3.088854e+01 -4.229036e-02
1.248000e+02 1.778000e+02 -2.227471e+01 -4.367717e-02
1.248000e+02 1.780000e+02 -1.417445e+01 -4.506779e-02
1.248000e+02 1.782000e+02 -6.543294e+00 -4.646224e-02
1.248000e+02 1.784000e+02 6.582540e-01 -4.786051e-02
1.248000e+02 1.786000e+02 7.465018e+00 -4.926483e-02
1.248000e+02 1.788000e+02 1.390907e+01 -5.067460e-02
1.248000e+02 1.790000e+02 2.001839e+01 -5.208834e-02
1.248000e+02 1.792000e+02 2.581835e+01 -5.350606e-02
1.248000e+02 1.794000e+02 3.133180e+01 -5.492778e-02
1.248000e+02 1.796000e+02 3.657941e+01 -5.635484e-02
1.248000e+02 1.798000e+02 4.157993e+01 -5.778873e-02
1.248000e+02 1.800000e+02 4.635034e+01 -5.922677e-02
1.250000e+02 1.700000e+02 -inf 8.165520e-03
1.250000e+02 1.702000e+02 -inf 6.914566e-03
1.250000e+02 1.704000e+02 -inf 5.660369e-03
1.250000e+02 1.706000e+02 -inf 4.402937e-03
1.250000e+02 1.708000e+02 -inf 3.142277e-03
1.250000e+02 1.710000e+02 -inf 1.878397e-03
1.250000e+02 1.712000e+02 -inf 6.113031e-04
1.250000e+02 1.714000e+02 -inf -6.589973e-04
1.250000e+02 1.716000e+02 -6.964285e+03 -1.932498e-03
1.250000e+02 1.718000e+02 -3.803217e+03 -3.209193e-03
1.250000e+02 1.720000e+02 -2.542894e+03 -4.489076e-03
1.250000e+02 1.722000e+02 -1.878248e+03 -5.772143e-03
1.250000e+02 1.724000e+02 -1.468283e+03 -7.058387e-03
1.250000e+02 1.726000e+02 -1.190349e+03 -8.348186e-03
1.250000e+02 1.728000e+02 -9.895839e+02 -9.641867e-03
1.250000e+02 1.730000e+02 -8.378032e+02 -1.093884e-02
1.250000e+02 1.732000e+02 -7.190508e+02 -1.223909e-02
1.250000e+02 1.734000e+02 -6.236159e+02 -1.354263e-02
1.250000e+02 1.736000e+02 -5.452517e+02 -1.484945e-02
1.250000e+02 1.738000e+02 -4.797592e+02 -1.615954e-02
1.250000e+02 1.740000e+02 -4.242111e+02 -1.747291e-02
1.250000e+02 1.742000e+02 -3.765049e+02 -1.878965e-02
1.250000e+02 1.744000e+02 -3.350920e+02 -2.011147e-02
1.250000e+02 1.746000e+02 -2.988047e+02 -2.143669e-02
1.250000e+02 1.748000e+02 -2.667485e+02 -2.276529e-02
1.250000e+02 1.750000e+02 -2.382253e+02 -2.409729e-02
1.250000e+02 1.752000e+02 -2.126821e+02 -2.543269e-02
1.250000e+02 1.754000e+02 -1.896760e+02 -2.677147e-02
1.250000e+02 1.756000e+02 -1.688477e+02 -2.811543e-02
1.250000e+02 1.758000e+02 -1.499018e+02 -2.946359e-02
1.250000e+02 1.760000e+02 -1.325950e+02 -3.081527e-02
1.250000e+02 1.762000e+02 -1.167236e+02 -3.217048e-02
1.250000e+02 1.764000e+02 -1.021166e+02 -3.352922e-02
1.250000e+02 1.766000e+02 -8.862893e+01 -3.489159e-02
1.250000e+02 1.768000e+02 -7.613694e+01 -3.626037e-02
1.250000e+02 1.770000e+02 -6.453451e+01 -3.763282e-02
1.250000e+02 1.772000e+02 -5.373010e+01 -3.900893e-02
1.250000e+02 1.774000e+02 -4.364429e+01 -4.038871e-02
1.250000e+02 1.776000e+02 -3.420785e+01 -4.177216e-02
1.250000e+02 1.778000e+02 -2.536015e+01 -4.316152e-02
1.250000e+02 1.780000e+02 -1.704794e+01 -4.455585e-02
1.250000e+02 1.782000e+02 -9.224049e+00 -4.595399e-02
1.250000e+02 1.784000e+02 -1.846818e+00 -4.735595e-02
1.250000e+02 1.786000e+02 5.120561e+00 -4.876174e-02
1.250000e+02 1.788000e+02 1.171156e+01 -5.017289e-02
1.250000e+02 1.790000e+02 1.795580e+01 -5.159024e-02
1.250000e+02 1.792000e+02 2.387984e+01 -5.301157e-02
1.250000e+02 1.794000e+02 2.950764e+01 -5.443688e-02
1.250000e+02 1.796000e+02 3.486082e+01 -5.586618e-02
1.250000e+02 1.798000e+02 3.995896e+01 -5.730026e-02
1.250000e+02 1.800000e+02 4.481982e+01 -5.874182e-02
1.252000e+02 1.700000e+02 -inf 8.827213e-03
1.252000e+02 1.702000e+02 -inf 7.571882e-03
1.252000e+02 1.704000e+02 -inf 6.313313e-03
1.252000e+02 1.706000e+02 -inf 5.051516e-03
1.252000e+02 1.708000e+02 -inf 3.786498e-03
1.252000e+02 1.710000e+02 -inf 2.518267e-03
1.252000e+02 1.712000e+02 -inf 1.246829e-03
1.252000e+02 1.714000e+02 -inf -2.780768e-05
1.252000e+02 1.716000e+02 -inf -1.305637e-03
1.252000e+02 1.718000e+02 -4.947913e+03 -2.586653e-03
1.252000e+02 1.720000e+02 -3.040826e+03 -3.870849e-03
1.252000e+02 1.722000e+02 -2.153740e+03 -5.158220e-03
1.252000e+02 1.724000e+02 -1.642100e+03 -6.448761e-03
1.252000e+02 1.726000e+02 -1.309489e+03 -7.742465e-03
1.252000e+02 1.728000e+02 -1.076056e+03 -9.039330e-03
1.252000e+02 1.730000e+02 -9.032425e+02 -1.033935e-02
1.252000e+02 1.732000e+02 -7.701746e+02 -1.164372e-02
1.252000e+02 1.734000e+02 -6.645718e+02 -1.295144e-02
1.252000e+02 1.736000e+02 -5.787346e+02 -1.426243e-02
1.252000e+02 1.738000e+02 -5.075948e+02 -1.557668e-02
1.252000e+02 1.740000e+02 -4.476792e+02 -1.689420e-02
1.252000e+02 1.742000e+02 -3.965287e+02 -1.821498e-02
1.252000e+02 1.744000e+02 -3.523538e+02 -1.953903e-02
1.252000e+02 1.746000e+02 -3.138192e+02 -2.086708e-02
1.252000e+02 1.748000e+02 -2.799113e+02 -2.219974e-02
1.252000e+02 1.750000e+02 -2.498452e+02 -2.353578e-02
1.252000e+02 1.752000e+02 -2.230039e+02 -2.487520e-02
1.252000e+02 1.754000e+02 -1.988956e+02 -2.621801e-02
1.252000e+02 1.756000e+02 -1.771242e+02 -2.756421e-02
1.252000e+02 1.758000e+02 -1.573654e+02 -2.891448e-02
1.252000e+02 1.760000e+02 -1.393534e+02 -3.027010e-02
1.252000e+02 1.762000e+02 -1.228665e+02 -3.162923e-02
1.252000e+02 1.764000e+02 -1.077195e+02 -3.299188e-02
1.252000e+02 1.766000e+02 -9.375554e+01 -3.435805e-02
1.252000e+02 1.768000e+02 -8.084156e+01 -3.572774e-02
1.252000e+02 1.770000e+02 -6.886367e+01 -3.710317e-02
1.252000e+02 1.772000e+02 -5.772385e+01 -3.848310e-02
1.252000e+02 1.774000e+02 -4.733729e+01 -3.986669e-02
1.252000e+02 1.776000e+02 -3.763026e+01 -4.125395e-02
1.252000e+02 1.778000e+02 -2.853834e+01 -4.264487e-02
1.252000e+02 1.780000e+02 -2.000501e+01 -4.404094e-02
1.252000e+02 1.782000e+02 -1.198037e+01 -4.544280e-02
1.252000e+02 1.784000e+02 -4.420393e+00 -4.684847e-02
1.252000e+02 1.786000e+02 2.713831e+00 -4.825797e-02
1.252000e+02 1.788000e+02 9.457390e+00 -4.967129e-02
1.252000e+02 1.790000e+02 1.584150e+01 -5.108933e-02
1.252000e+02 1.792000e+02 2.189405e+01 -5.251428e-02
1.252000e+02 1.794000e+02 2.764016e+01 -5.394321e-02
1.252000e+02 1.796000e+02 3.310246e+01 -5.537612e-02
1.252000e+02 1.798000e+02 3.830144e+01 -5.681303e-02
1.252000e+02 1.800000e+02 4.325564e+01 -5.825418e-02
1.254000e+02 1.700000e+02 -inf 9.493385e-03
1.254000e+02 1.702000e+02 -inf 8.233637e-03
1.254000e+02 1.704000e+02 -inf 6.970658e-03
1.254000e+02 1.706000e+02 -inf 5.704457e-03
1.254000e+02 1.708000e+02 -inf 4.435043e-03
1.254000e+02 1.710000e+02 -inf 3.162422e-03
1.254000e+02 1.712000e+02 -inf 1.886602e-03
1.254000e+02 1.714000e+02 -inf 6.075907e-04
1.254000e+02 1.716000e+02 -inf -6.746055e-04
1.254000e+02 1.718000e+02 -6.844411e+03 -1.959980e-03
1.254000e+02 1.720000e+02 -3.759586e+03 -3.248527e-03
1.254000e+02 1.722000e+02 -2.513800e+03 -4.540239e-03
1.254000e+02 1.724000e+02 -1.856640e+03 -5.835113e-03
1.254000e+02 1.726000e+02 -1.451195e+03 -7.133142e-03
1.254000e+02 1.728000e+02 -1.176255e+03 -8.434322e-03
1.254000e+02 1.730000e+02 -9.776169e+02 -9.738648e-03
1.254000e+02 1.732000e+02 -8.274209e+02 -1.104612e-02
1.254000e+02 1.734000e+02 -7.098935e+02 -1.235672e-02
1.254000e+02 1.736000e+02 -6.154326e+02 -1.367163e-02
1.254000e+02 1.738000e+02 -5.378613e+02 -1.499009e-02
1.254000e+02 1.740000e+02 -4.730263e+02 -1.631179e-02
1.254000e+02 1.742000e+02 -4.180321e+02 -1.763675e-02
1.254000e+02 1.744000e+02 -3.707991e+02 -1.896497e-02
1.254000e+02 1.746000e+02 -3.297944e+02 -2.029643e-02
1.254000e+02 1.748000e+02 -2.938633e+02 -2.163115e-02
1.254000e+02 1.750000e+02 -2.621204e+02 -2.297076e-02
1.254000e+02 1.752000e+02 -2.338748e+02 -2.431425e-02
1.254000e+02 1.754000e+02 -2.085796e+02 -2.566111e-02
1.254000e+02 1.756000e+02 -1.857960e+02 -2.701135e-02
1.254000e+02 1.758000e+02 -1.651686e+02 -2.836497e-02
1.254000e+02 1.760000e+02 -1.464049e+02 -2.972197e-02
1.254000e+02 1.762000e+02 -1.292641e+02 -3.108468e-02
1.254000e+02 1.764000e+02 -1.135447e+02 -3.245128e-02
1.254000e+02 1.766000e+02 -9.907726e+01 -3.382138e-02
1.254000e+02 1.768000e+02 -8.571821e+01 -3.519500e-02
1.254000e+02 1.770000e+02 -7.334510e+01 -3.657214e-02
1.254000e+02 1.772000e+02 -6.185291e+01 -3.795414e-02
1.254000e+02 1.774000e+02 -5.115098e+01 -3.934157e-02
1.254000e+02 1.776000e+02 -4.116068e+01 -4.073266e-02
1.254000e+02 1.778000e+02 -3.181347e+01 -4.212741e-02
1.254000e+02 1.780000e+02 -2.304938e+01 -4.352583e-02
1.254000e+02 1.782000e+02 -1.481551e+01 -4.492864e-02
1.254000e+02 1.784000e+02 -7.065308e+00 -4.633806e-02
1.254000e+02 1.786000e+02 2.425155e-01 -4.775128e-02
1.254000e+02 1.788000e+02 7.144335e+00 -4.916833e-02
1.254000e+02 1.790000e+02 1.367353e+01 -5.058920e-02
1.254000e+02 1.792000e+02 1.985923e+01 -5.201417e-02
1.254000e+02 1.794000e+02 2.572780e+01 -5.344674e-02
1.254000e+02 1.796000e+02 3.130295e+01 -5.488329e-02
1.254000e+02 1.798000e+02 3.660611e+01 -5.632383e-02
1.254000e+02 1.800000e+02 4.165666e+01 -5.776836e-02
1.256000e+02 1.700000e+02 -inf 1.016408e-02
1.256000e+02 1.702000e+02 -inf 8.899876e-03
1.256000e+02 1.704000e+02 -inf 7.632447e-03
1.256000e+02 1.706000e+02 -inf 6.361735e-03
1.256000e+02 1.708000e+02 -inf 5.087648e-03
1.256000e+02 1.710000e+02 -inf 3.810489e-03
1.256000e+02 1.712000e+02 -inf 2.530266e-03
1.256000e+02 1.714000e+02 -inf 1.246987e-03
1.256000e+02 1.716000e+02 -inf -3.936183e-05
1.256000e+02 1.718000e+02 -inf -1.329133e-03
1.256000e+02 1.720000e+02 -4.886614e+03 -2.622068e-03
1.256000e+02 1.722000e+02 -3.004262e+03 -3.918161e-03
1.256000e+02 1.724000e+02 -2.128107e+03 -5.217405e-03
1.256000e+02 1.726000e+02 -1.622518e+03 -6.519796e-03
1.256000e+02 1.728000e+02 -1.293715e+03 -7.825328e-03
1.256000e+02 1.730000e+02 -1.062886e+03 -9.133997e-03
1.256000e+02 1.732000e+02 -8.919590e+02 -1.044580e-02
1.256000e+02 1.734000e+02 -7.603191e+02 -1.176073e-02
1.256000e+02 1.736000e+02 -6.558324e+02 -1.307879e-02
1.256000e+02 1.738000e+02 -5.708918e+02 -1.439996e-02
1.256000e+02 1.740000e+02 -5.004872e+02 -1.572565e-02
1.256000e+02 1.742000e+02 -4.411854e+02 -1.705482e-02
1.256000e+02 1.744000e+02 -3.905547e+02 -1.838724e-02
1.256000e+02 1.746000e+02 -3.468256e+02 -1.972290e-02
1.256000e+02 1.748000e+02 -3.086775e+02 -2.106179e-02
1.256000e+02 1.750000e+02 -2.751079e+02 -2.240393e-02
1.256000e+02 1.752000e+02 -2.453402e+02 -2.374978e-02
1.256000e+02 1.754000e+02 -2.187640e+02 -2.510073e-02
1.256000e+02 1.756000e+02 -1.948929e+02 -2.645505e-02
1.256000e+02 1.758000e+02 -1.733350e+02 -2.781274e-02
1.256000e+02 1.760000e+02 -1.537693e+02 -2.917379e-02
1.256000e+02 1.762000e+02 -1.359326e+02 -3.053822e-02
1.256000e+02 1.764000e+02 -1.196059e+02 -3.190739e-02
1.256000e+02 1.766000e+02 -1.046055e+02 -3.328146e-02
1.256000e+02 1.768000e+02 -9.077649e+01 -3.465903e-02
1.256000e+02 1.770000e+02 -7.798698e+01 -3.604012e-02
1.256000e+02 1.772000e+02 -6.612428e+01 -3.742472e-02
1.256000e+02 1.774000e+02 -5.509135e+01 -3.881333e-02
1.256000e+02 1.776000e+02 -4.480428e+01 -4.020828e-02
1.256000e+02 1.778000e+02 -3.519006e+01 -4.160689e-02
1.256000e+02 1.780000e+02 -2.618490e+01 -4.300914e-02
1.256000e+02 1.782000e+02 -1.773287e+01 -4.441507e-02
1.256000e+02 1.784000e+02 -9.784569e+00 -4.582468e-02
1.256000e+02 1.786000e+02 -2.296393e+00 -4.724166e-02
1.256000e+02 1.788000e+02 4.770114e+00 -4.866246e-02
1.256000e+02 1.790000e+02 1.144980e+01 -5.008707e-02
1.256000e+02 1.792000e+02 1.777354e+01 -5.151551e-02
1.256000e+02 1.794000e+02 2.376893e+01 -5.294778e-02
1.256000e+02 1.796000e+02 2.946083e+01 -5.438767e-02
1.256000e+02 1.798000e+02 3.487167e+01 -5.583186e-02
1.256000e+02 1.800000e+02 4.002173e+01 -5.728004e-02
1.258000e+02 1.700000e+02 -inf 1.083931e-02
1.258000e+02 1.702000e+02 -inf 9.569907e-03
1.258000e+02 1.704000e+02 -inf 8.297409e-03
1.258000e+02 1.706000e+02 -inf 7.021831e-03
1.258000e+02 1.708000e+02 -inf 5.743181e-03
1.258000e+02 1.710000e+02 -inf 4.461467e-03
1.258000e+02 1.712000e+02 -inf 3.176698e-03
1.258000e+02 1.714000e+02 -inf 1.888881e-03
1.258000e+02 1.716000e+02 -inf 5.980236e-04
1.258000e+02 1.718000e+02 -inf -6.958665e-04
1.258000e+02 1.720000e+02 -6.705100e+03 -1.992783e-03
1.258000e+02 1.722000e+02 -3.711267e+03 -3.292719e-03
1.258000e+02 1.724000e+02 -2.482544e+03 -4.595669e-03
1.258000e+02 1.726000e+02 -1.833818e+03 -5.902388e-03
1.258000e+02 1.728000e+02 -1.433336e+03 -7.212311e-03
1.258000e+02 1.730000e+02 -1.161639e+03 -8.525361e-03
1.258000e+02 1.732000e+02 -9.652760e+02 -9.841533e-03
1.258000e+02 1.734000e+02 -8.167616e+02 -1.116082e-02
1.258000e+02 1.736000e+02 -7.005237e+02 -1.248323e-02
1.258000e+02 1.738000e+02 -6.070828e+02 -1.380875e-02
1.258000e+02 1.740000e+02 -5.303382e+02 -1.513737e-02
1.258000e+02 1.742000e+02 -4.661862e+02 -1.646915e-02
1.258000e+02 1.744000e+02 -4.117655e+02 -1.780581e-02
1.258000e+02 1.746000e+02 -3.650207e+02 -1.914570e-02
1.258000e+02 1.748000e+02 -3.244366e+02 -2.048881e-02
1.258000e+02 1.750000e+02 -2.888715e+02 -2.183515e-02
1.258000e+02 1.752000e+02 -2.574499e+02 -2.318473e-02
1.258000e+02 1.754000e+02 -2.294887e+02 -2.453753e-02
1.258000e+02 1.756000e+02 -2.044467e+02 -2.589529e-02
1.258000e+02 1.758000e+02 -1.818907e+02 -2.725707e-02
1.258000e+02 1.760000e+02 -1.614676e+02 -2.862222e-02
1.258000e+02 1.762000e+02 -1.428895e+02 -2.999072e-02
1.258000e+02 1.764000e+02 -1.259176e+02 -3.136259e-02
1.258000e+02 1.766000e+02 -1.103526e+02 -3.273824e-02
1.258000e+02 1.768000e+02 -9.602674e+01 -3.411981e-02
1.258000e+02 1.770000e+02 -8.279808e+01 -3.550487e-02
1.258000e+02 1.772000e+02 -7.054543e+01 -3.689344e-02
1.258000e+02 1.774000e+02 -5.916484e+01 -3.828551e-02
1.258000e+02 1.776000e+02 -4.856660e+01 -3.968110e-02
1.258000e+02 1.778000e+02 -3.867288e+01 -4.108327e-02
1.258000e+02 1.780000e+02 -2.941589e+01 -4.248940e-02
1.258000e+02 1.782000e+02 -2.073611e+01 -4.389919e-02
1.258000e+02 1.784000e+02 -1.258136e+01 -4.531263e-02
1.258000e+02 1.786000e+02 -4.905486e+00 -4.672975e-02
1.258000e+02 1.788000e+02 2.332174e+00 -4.815366e-02
1.258000e+02 1.790000e+02 9.168161e+00 -4.958204e-02
1.258000e+02 1.792000e+02 1.563505e+01 -5.101423e-02
1.258000e+02 1.794000e+02 2.176182e+01 -5.245026e-02
1.258000e+02 1.796000e+02 2.757456e+01 -5.389012e-02
1.258000e+02 1.798000e+02 3.309676e+01 -5.533711e-02
1.258000e+02 1.800000e+02 3.834961e+01 -5.678896e-02
1.260000e+02 1.700000e+02 -inf 1.151782e-02
1.260000e+02 1.702000e+02 -inf 1.024378e-02
1.260000e+02 1.704000e+02 -inf 8.966663e-03
1.260000e+02 1.706000e+02 -inf 7.686471e-03
1.260000e+02 1.708000e+02 -inf 6.403216e-03
1.260000e+02 1.710000e+02 -inf 5.116906e-03
1.260000e+02 1.712000e+02 -inf 3.827550e-03
1.260000e+02 1.714000e+02 -inf 2.535155e-03
1.260000e+02 1.716000e+02 -inf 1.239729e-03
1.260000e+02 1.718000e+02 -inf -5.871978e-05
1.260000e+02 1.720000e+02 -inf -1.360185e-03
1.260000e+02 1.722000e+02 -4.817377e+03 -2.664660e-03
1.260000e+02 1.724000e+02 -2.964695e+03 -3.972138e-03
1.260000e+02 1.726000e+02 -2.100929e+03 -5.282614e-03
1.260000e+02 1.728000e+02 -1.602009e+03 -6.596082e-03
1.260000e+02 1.730000e+02 -1.277346e+03 -7.912698e-03
1.260000e+02 1.732000e+02 -1.049290e+03 -9.233279e-03
1.260000e+02 1.734000e+02 -8.803639e+02 -1.055697e-02
1.260000e+02 1.736000e+02 -7.502285e+02 -1.188376e-02
1.260000e+02 1.738000e+02 -6.469112e+02 -1.321366e-02
1.260000e+02 1.740000e+02 -5.629056e+02 -1.454665e-02
1.260000e+02 1.742000e+02 -4.932648e+02 -1.588274e-02
1.260000e+02 1.744000e+02 -4.345981e+02 -1.722192e-02
1.260000e+02 1.746000e+02 -3.845041e+02 -1.856479e-02
1.260000e+02 1.748000e+02 -3.412340e+02 -1.991216e-02
1.260000e+02 1.750000e+02 -3.034829e+02 -2.126275e-02
1.260000e+02 1.752000e+02 -2.702600e+02 -2.261655e-02
1.260000e+02 1.754000e+02 -2.407978e+02 -2.397357e-02
1.260000e+02 1.756000e+02 -2.144926e+02 -2.533381e-02
1.260000e+02 1.758000e+02 -1.908636e+02 -2.669793e-02
1.260000e+02 1.760000e+02 -1.695232e+02 -2.806721e-02
1.260000e+02 1.762000e+02 -1.501540e+02 -2.943982e-02
1.260000e+02 1.764000e+02 -1.324957e+02 -3.081579e-02
1.260000e+02 1.766000e+02 -1.163316e+02 -3.219512e-02
1.260000e+02 1.768000e+02 -1.014801e+02 -3.357781e-02
1.260000e+02 1.770000e+02 -8.778783e+01 -3.496637e-02
1.260000e+02 1.772000e+02 -7.512441e+01 -3.635894e-02
1.260000e+02 1.774000e+02 -6.337831e+01 -3.775500e-02
1.260000e+02 1.776000e+02 -5.245353e+01 -3.915456e-02
1.260000e+02 1.778000e+02 -4.226703e+01 -4.055763e-02
1.260000e+02 1.780000e+02 -3.274655e+01 -4.196657e-02
1.260000e+02 1.782000e+02 -2.382905e+01 -4.338025e-02
1.260000e+02 1.784000e+02 -1.545903e+01 -4.479758e-02
1.260000e+02 1.786000e+02 -7.587707e+00 -4.621856e-02
1.260000e+02 1.788000e+02 -1.719205e-01 -4.764321e-02
1.260000e+02 1.790000e+02 6.826364e+00 -4.907408e-02
1.260000e+02 1.792000e+02 1.344174e+01 -5.051006e-02
1.260000e+02 1.794000e+02 1.970469e+01 -5.194986e-02
1.260000e+02 1.796000e+02 2.564255e+01 -5.339348e-02
1.260000e+02 1.798000e+02 3.127993e+01 -5.484095e-02
1.260000e+02 1.800000e+02 3.663903e+01 -5.629510e-02
1.262000e+02 1.700000e+02 -inf 1.220104e-02
1.262000e+02 1.702000e+02 -inf 1.092233e-02
1.262000e+02 1.704000e+02 -inf 9.640550e-03
1.262000e+02 1.706000e+02 -inf 8.355702e-03
1.262000e+02 1.708000e+02 -inf 7.067800e-03
1.262000e+02 1.710000e+02 -inf 5.776852e-03
1.262000e+02 1.712000e+02 -inf 4.482867e-03
1.262000e+02 1.714000e+02 -inf 3.185853e-03
1.262000e+02 1.716000e+02 -inf 1.885818e-03
1.262000e+02 1.718000e+02 -inf 5.827690e-04
1.262000e+02 1.720000e+02 -inf -7.232858e-04
1.262000e+02 1.722000e+02 -6.548535e+03 -2.032340e-03
1.262000e+02 1.724000e+02 -3.658427e+03 -3.344387e-03
1.262000e+02 1.726000e+02 -2.449248e+03 -4.659421e-03
1.262000e+02 1.728000e+02 -1.809869e+03 -5.977435e-03
1.262000e+02 1.730000e+02 -1.414753e+03 -7.298426e-03
1.262000e+02 1.732000e+02 -1.146536e+03 -8.622387e-03
1.262000e+02 1.734000e+02 -9.525832e+02 -9.949314e-03
1.262000e+02 1.736000e+02 -8.058407e+02 -1.128035e-02
1.262000e+02 1.738000e+02 -6.909543e+02 -1.261466e-02
1.262000e+02 1.740000e+02 -5.985777e+02 -1.395205e-02
1.262000e+02 1.742000e+02 -5.226912e+02 -1.529253e-02
1.262000e+02 1.744000e+02 -4.592462e+02 -1.663610e-02
1.262000e+02 1.746000e+02 -4.054174e+02 -1.798274e-02
1.262000e+02 1.748000e+02 -3.591752e+02 -1.933246e-02
1.262000e+02 1.750000e+02 -3.190232e+02 -2.068668e-02
1.262000e+02 1.752000e+02 -2.838332e+02 -2.204475e-02
1.262000e+02 1.754000e+02 -2.527404e+02 -2.340603e-02
1.262000e+02 1.756000e+02 -2.250697e+02 -2.477051e-02
1.262000e+02 1.758000e+02 -2.002862e+02 -2.613820e-02
1.262000e+02 1.760000e+02 -1.779616e+02 -2.750910e-02
1.262000e+02 1.762000e+02 -1.577469e+02 -2.888549e-02
1.262000e+02 1.764000e+02 -1.393574e+02 -3.026560e-02
1.262000e+02 1.766000e+02 -1.225570e+02 -3.164905e-02
1.262000e+02 1.768000e+02 -1.071486e+02 -3.303584e-02
1.262000e+02 1.770000e+02 -9.296637e+01 -3.442599e-02
1.262000e+02 1.772000e+02 -7.986980e+01 -3.582118e-02
1.262000e+02 1.774000e+02 -6.773908e+01 -3.722127e-02
1.262000e+02 1.776000e+02 -5.647137e+01 -3.862484e-02
1.262000e+02 1.778000e+02 -4.597793e+01 -4.003191e-02
1.262000e+02 1.780000e+02 -3.618175e+01 -4.144247e-02
1.262000e+02 1.782000e+02 -2.701579e+01 -4.285823e-02
1.262000e+02 1.784000e+02 -1.842114e+01 -4.427946e-02
1.262000e+02 1.786000e+02 -1.034616e+01 -4.570435e-02
1.262000e+02 1.788000e+02 -2.745216e+00 -4.713289e-02
1.262000e+02 1.790000e+02 4.421890e+00 -4.856509e-02
1.262000e+02 1.792000e+02 1.119145e+01 -5.000296e-02
1.262000e+02 1.794000e+02 1.759563e+01 -5.144657e-02
1.262000e+02 1.796000e+02 2.366311e+01 -5.289398e-02
1.262000e+02 1.798000e+02 2.941969e+01 -5.434523e-02
1.262000e+02 1.800000e+02 3.488864e+01 -5.580031e-02
1.264000e+02 1.700000e+02 -inf 1.288903e-02
1.264000e+02 1.702000e+02 -inf 1.160561e-02
1.264000e+02 1.704000e+02 -inf 1.031912e-02
1.264000e+02 1.706000e+02 -inf 9.029571e-03
1.264000e+02 1.708000e+02 -inf 7.736980e-03
1.264000e+02 1.710000e+02 -inf 6.441352e-03
1.264000e+02 1.712000e+02 -inf 5.142695e-03
1.264000e+02 1.714000e+02 -inf 3.841020e-03
1.264000e+02 1.716000e+02 -inf 2.536334e-03
1.264000e+02 1.718000e+02 -inf 1.228644e-03
1.264000e+02 1.720000e+02 -inf -8.204206e-05
1.264000e+02 1.722000e+02 -inf -1.395717e-03
1.264000e+02 1.724000e+02 -4.740782e+03 -2.712373e-03
1.264000e+02 1.726000e+02 -2.922302e+03 -4.032006e-03
1.264000e+02 1.728000e+02 -2.072297e+03 -5.354608e-03
1.264000e+02 1.730000e+02 -1.580627e+03 -6.680174e-03
1.264000e+02 1.732000e+02 -1.260391e+03 -8.008700e-03
1.264000e+02 1.734000e+02 -1.035297e+03 -9.340180e-03
1.264000e+02 1.736000e+02 -8.684793e+02 -1.067461e-02
1.264000e+02 1.738000e+02 -7.399178e+02 -1.201198e-02
1.264000e+02 1.740000e+02 -6.378200e+02 -1.335354e-02
1.264000e+02 1.742000e+02 -5.547855e+02 -1.469845e-02
1.264000e+02 1.744000e+02 -4.859351e+02 -1.604644e-02
1.264000e+02 1.746000e+02 -4.279242e+02 -1.739748e-02
1.264000e+02 1.748000e+02 -3.783823e+02 -1.875160e-02
1.264000e+02 1.750000e+02 -3.355836e+02 -2.010878e-02
1.264000e+02 1.752000e+02 -2.982395e+02 -2.146928e-02
1.264000e+02 1.754000e+02 -2.653715e+02 -2.283485e-02
1.264000e+02 1.756000e+02 -2.362212e+02 -2.420362e-02
1.264000e+02 1.758000e+02 -2.101925e+02 -2.557557e-02
1.264000e+02 1.760000e+02 -1.868101e+02 -2.695073e-02
1.264000e+02 1.762000e+02 -1.656911e+02 -2.832908e-02
1.264000e+02 1.764000e+02 -1.465216e+02 -2.971196e-02
1.264000e+02 1.766000e+02 -1.290444e+02 -3.109957e-02
1.264000e+02 1.768000e+02 -1.130453e+02 -3.249051e-02
1.264000e+02 1.770000e+02 -9.834462e+01 -3.388480e-02
1.264000e+02 1.772000e+02 -8.479085e+01 -3.528242e-02
1.264000e+02 1.774000e+02 -7.225503e+01 -3.668428e-02
1.264000e+02 1.776000e+02 -6.062684e+01 -3.809190e-02
1.264000e+02 1.778000e+02 -4.981136e+01 -3.950299e-02
1.264000e+02 1.780000e+02 -3.972642e+01 -4.091758e-02
1.264000e+02 1.782000e+02 -3.030059e+01 -4.233566e-02
1.264000e+02 1.784000e+02 -2.147146e+01 -4.375827e-02
1.264000e+02 1.786000e+02 -1.318416e+01 -4.518709e-02
1.264000e+02 1.788000e+02 -5.390434e+00 -4.661954e-02
